,Name,Tweet
445,Elizabeth Warren,"Last year, Hurricane Florence tore through NC. Hurricane Michael ripped through FL. And floods put Plains states li…"
446,Elizabeth Warren,"We’re proud that Massachusetts leads the way on health care coverage. Health care is a basic human right, and we fi…"
447,Elizabeth Warren,"The House sent an important message today: we must protect Dreamers, TPS holders, &amp; DED beneficiaries from…"
448,Elizabeth Warren,It’s been 2 months since the House voted to reauthorize the Violence Against Women Act &amp; the @SenateGOP haven’t don…
449,Elizabeth Warren,Even Silicon Valley is cashing in on the Pentagon’s corrupt contracting system. My @DeptofDefense Ethics &amp; Anti-Cor…
450,Elizabeth Warren,"People always say that big change is impossible. That’s what they told the suffragettes – but they got organized, p…"
451,Elizabeth Warren,Massachusetts families are fighting for their lives against the opioid epidemic – and the federal government isn't…
452,Elizabeth Warren,@ICEgov @ACAinfo I'm opening an investigation into the accreditation process for private detention operators. If fe…
453,Elizabeth Warren,@ICEgov The American Correctional Association is in charge of accrediting private prison facilities to ensure they…
454,Elizabeth Warren,.@ICEgov detains almost 50k immigrants – many in facilities run by for-profit companies. I’ve repeatedly pushed the…
455,Elizabeth Warren,Thousands of loyal @Sears employees lost their jobs because of Eddie Lampert. Now he’s trying to betray his promise…
456,Elizabeth Warren,The CRS report confirmed what most Americans already knew: the #GOPTaxScam was a heist that stole from middle class…
457,Elizabeth Warren,"So if they didn’t raise wages for workers or spend the money to grow the economy, what did CEOs use all of that…"
458,Elizabeth Warren,Did people spend more money because of the #GOPTaxScam? Nope. Turns out that the ultra-rich who got those tax break…
459,Elizabeth Warren,Did giant corporations use their #GOPTaxScam money to raise workers’ wages? Nope. No trickle-down here.
460,Elizabeth Warren,Did the #GOPTaxScam grow the economy? Nope.
461,Elizabeth Warren,"First off, let’s just be clear: The #GOPTaxScam helped giant corporations a heck of a lot more than middle class fa…"
462,Elizabeth Warren,The #GOPTaxScam was a $1.5 trillion giveaway to billionaires &amp; giant corporations. That’s not a conspiracy theory o…
463,Elizabeth Warren,"I struggled for years to juggle my family &amp; my teaching job. The constant search for good, affordable child care ne…"
464,Elizabeth Warren,Workers at @UMassMemorial provide life-saving care for people in Central MA. I’m very glad to see that…
465,Elizabeth Warren,"If the companies that belong to the @USChamber and @ShopFloorNAM really support efforts to #ActOnClimate, they shou…"
466,Elizabeth Warren,This is bigger than 2 anti-climate lobbying groups – it’s also about the companies (many of which have made public…
467,Elizabeth Warren,.@ShopFloorNAM has repeatedly opposed federal action on the climate crisis – and worked to protect Big Oil by suppo…
468,Elizabeth Warren,The @USChamber has supported Trump Admin efforts to roll back the Clean Power Plan and funded a misleading study th…
469,Elizabeth Warren,What do the @USChamber and @ShopFloorNAM have in common? They’re 2 of corporate America’s top lobbying groups. And…
470,Elizabeth Warren,"I read the Mueller Report. In fact, I re-read portions of it on the floor of the United States Senate. It should be…"
471,Elizabeth Warren,.@BostonLogan airport workers keep us safe and get us where we need to go. I’m glad that @MassAGO is holding contra…
472,Elizabeth Warren,"On #MemorialDay, we remember the brave women and men who made the ultimate sacrifice for our country. We honor them…"
473,Elizabeth Warren,Selling more weapons to Saudi Arabia doesn't make America safer or align with our country's values. It only benefit…
474,Elizabeth Warren,.@realDonaldTrump wants to keep selling American weapons to his Saudi buddies. But he knows Congress won't approve …
475,Elizabeth Warren,This is a despicable act of cowardice. This vandalism is meant to divide us – but I know it only strengthens the re…
476,Elizabeth Warren,"Last week, @SenatorMenendez, @NydiaVelazquez &amp; I questioned @FEMA about the delays. Now, the agency has confirmed t…"
477,Elizabeth Warren,"For nearly 2 years, 9,000 US citizens living on the island of Vieques, Puerto Rico haven't had access to a local ho…"
478,Elizabeth Warren,"Last night, I voted for a major bipartisan disaster relief package that will help people across the country recover…"
479,Elizabeth Warren,"10 years ago this week, Congress passed a bipartisan bill to help get the tricks &amp; traps out of the fine print of c…"
480,Elizabeth Warren,I'm proud to cosponsor the Women’s Health Protection Act. It would #StopTheBans by enshrining Roe v. Wade into fede…
481,Elizabeth Warren,I was wrong. It's not 5 children dead – it's SIX. The Trump Admin just disclosed a 10-yr-old girl died in federal c…
482,Elizabeth Warren,"I stand with @AOC, @forrespect, and the 250,000 workers who lost jobs and severance pay when Wall Street fat cats…"
483,Elizabeth Warren,"Washington is supposed to work for everyone. Instead, the rich &amp; powerful like @StevenMnuchin1 &amp; Eddie Lampert use…"
484,Elizabeth Warren,"Steven Mnuchin and his college roommate Eddie Lampert (the CEO of Sears) piled the company with debt, closed thousa…"
485,Elizabeth Warren,"Before @StevenMnuchin1 became Treasury Secretary, he was on the board of @Sears, where he helped gut the company an…"
486,Elizabeth Warren,It's been 48 days since the Violence Against Women Act passed the House. But @SenateMajLdr McConnell would rather h…
487,Elizabeth Warren,"In December I called for @DHSOIG to investigate these deaths at the border, and that review is underway. But we nee…"
488,Elizabeth Warren,Two more immigrant children died over the past week after having been in @CBP custody. That’s five deaths in the pa…
489,Elizabeth Warren,Not on my watch. I’m cosponsoring legislation to stop us from going to war with Iran. Congress must use its constit…
490,Elizabeth Warren,Americans are tired of reckless and endless wars. We saw what the disastrous Iraq War did. Thousands of servicememb…
491,Elizabeth Warren,".@SecretaryCarson can’t distinguish between a cookie and a home that’s been foreclosed on. Luckily, @RepKatiePorter…"
492,Elizabeth Warren,Republican state legislators are already stripping away women's constitutional rights. And @realDonaldTrump &amp;…
493,Elizabeth Warren,"Kenneth Bell once argued the ""indefensibility of the abortion rights position,"" claiming there was ""no middle groun…"
494,Elizabeth Warren,"Carl Nichols, @realDonaldTrump's nominee to be a Judge in the District of Washington DC, argued that pharmacists sh…"
495,Elizabeth Warren,"It gets worse. Stephen Clark sponsored an ad calling Roe v. Wade “BAD LAW” &amp; comparing it to Dred Scott, a heinous…"
496,Elizabeth Warren,"Howard Nielson, nominee to be a Judge for the District of Utah, defended a highly restrictive Texas law that would…"
497,Elizabeth Warren,Daniel Collins argued in a brief submitted in the Hobby Lobby case that companies should be able to deny contracept…
498,Elizabeth Warren,"Last week, Alabama passed an extreme abortion ban in a thinly veiled attempt to overturn Roe v. Wade. This week,…"
499,Elizabeth Warren,It’s been over 24 hours. No more spoiler alerts. Here’s why @AOC and I are officially on #TeamSansa now.
500,Elizabeth Warren,Patients with mental health &amp; substance use disorders deserve the same access to care as patients with physical hea…
501,Elizabeth Warren,"A group of lawyers, professors &amp; judges are about to vote on whether to subject consumers to abusive contracts they…"
502,Elizabeth Warren,I introduced this legislation to help provide tribal nations with the resources they need to combat child abuse &amp; n…
503,Elizabeth Warren,The @CFPB and @usedgov are supposed to protect students from loan companies that break the law. But @BetsyDeVosED h…
504,Elizabeth Warren,Rising carbon dioxide levels are driving the climate crisis &amp; threaten the safety of every American. But…
505,Elizabeth Warren,These actions are meant to inspire fear in places of worship and joy. But we won’t let that happen. By coming toget…
506,Elizabeth Warren,"Exactly 15 years after Massachusetts became the first state to legalize gay marriage, the House has passed the…"
507,Elizabeth Warren,"Over and over again, I’ve spoken out against right-wing efforts to ban abortion. Now it's time for Congress to act.…"
508,Elizabeth Warren,"We have two separate &amp; very unequal justice systems: one for the wealthy &amp; well connected, &amp; one for everyone else.…"
509,Elizabeth Warren,This student loan company is literally under investigation and being sued by states and the federal government for…
510,Elizabeth Warren,"Tomorrow is the anniversary of the landmark Brown v. Board of Education. 65 years later, Wendy Vitter,…"
511,Elizabeth Warren,"The defense industry will inevitably have a seat at the table, but they shouldn’t get to own the table. US security…"
512,Elizabeth Warren,My bill with @RepSpeier would:-Slam shut the revolving door between defense contractors &amp; the Pentagon -Ban DOD o…
513,Elizabeth Warren,Our national security decisions should be driven only by what best keeps Americans safe – not by what makes the def…
514,Elizabeth Warren,"I’ve said it for years: state &amp; federal efforts to defund @PPFA, gut Title X &amp; ban abortion are part of a deliberat…"
515,Elizabeth Warren,The @USOCC has the authority to review @WellsFargo's pick for a new CEO. But they didn't use it when Tim Sloan was…
516,Elizabeth Warren,Alabama lawmakers have voted to effectively ban abortion in the state. We see this for what it is: a direct attack…
517,Elizabeth Warren,We cannot let the Trump Admin drag us into yet another war in the Middle East. This is exactly why the President do…
518,Elizabeth Warren,I support the #EqualityAct because nobody should be discriminated against for who they are or who they love – perio…
519,Elizabeth Warren,"If we want to stop Wall Street banks &amp; giant companies from cheating customers, hurting workers, &amp; polluting our pl…"
520,Elizabeth Warren,"After @realDonaldTrump took office, the number of white collar crime enforcement actions pursued by the federal gov…"
521,Elizabeth Warren,"It’s already clear that our gov't is rigged in favor of the rich and powerful. But in case you need a refresher,…"
522,Elizabeth Warren,"Dr. @YngvildOlsen is absolutely right. It's time to end the discrimination and fear surrounding addiction, and inst…"
523,Elizabeth Warren,"Four years ago, @DrLeanaWen came to my Senate office &amp; trained me in the use of naloxone, the opioid overdose rever…"
524,Elizabeth Warren,The biggest drug companies have made billions of dollars pushing powerful &amp; addictive drugs that contribute to our…
525,Elizabeth Warren,"Insys Therapeutics made a spray out of the powerful opioid fentanyl for cancer patients, illegally marketed it to p…"
526,Elizabeth Warren,"I’m happy to fight shoulder-to-shoulder with @RepLoriTrahan for families in Central MA, the Merrimack Valley, &amp; all…"
527,Elizabeth Warren,"Long before I was a senator, I fought to keep student loans dischargeable in bankruptcy – but Congress chipped away…"
528,Elizabeth Warren,Let’s do it! #CAREact
529,Elizabeth Warren,.@CNNBusiness let me explain (in more than 280 characters) why that @Chase tweet last week was a punch in the gut –…
530,Elizabeth Warren,"Uber &amp; Lyft are worth billions of dollars, but their business model depends, in part, on low wages for their driver…"
531,Elizabeth Warren,Congress needs to stand up to the #ChamberOfCarbon. And companies need to start walking the talk. If they really su…
532,Elizabeth Warren,The @USChamber has spent millions since 2010 to support climate-denying Republicans. But when @SenWhitehouse and I…
533,Elizabeth Warren,"The #CAREact is the most ambitious legislation ever introduced in Congress to confront the opioid epidemic, &amp; that'…"
534,Elizabeth Warren,"Construction workers are 6 times more likely to die of opioid overdoses than any other job, so the #CAREact has a n…"
535,Elizabeth Warren,"In Massachusetts, 1 in 4 people know someone who has died of an opioid overdose – but our communities just don’t ha…"
536,Elizabeth Warren,"30 years ago, the Ryan White CARE Act transformed the fight against HIV/AIDS. Our new #CAREact to fight the opioid…"
537,Elizabeth Warren,130 Americans die every day from an opioid overdose. That’s like a plane crash every day. This is a public health e…
538,Elizabeth Warren,"A year ago today, the Trump admin made family separation the official policy of the US. I saw firsthand how that po…"
539,Elizabeth Warren,Enough is enough. Credit reporting agencies like @Equifax collect our information without our permission. If they a…
540,Elizabeth Warren,.@Equifax didn’t just allow the breach to happen. It also initially refused to come clean with the public &amp; help co…
541,Elizabeth Warren,.@Equifax let hackers steal personal info from almost 150 million Americans. If this bill had been the law before t…
542,Elizabeth Warren,It’s been nearly 2 years since the #EquifaxBreach – &amp; Congress still hasn’t acted to protect consumers or prevent t…
543,Elizabeth Warren,"You and I both took an oath, @SenateMajLdr McConnell. To defend the Constitution of the United States – not to prot…"
544,Elizabeth Warren,"I grew up to be a teacher, then a senator – in no small part because of Mrs. Lee, my 2nd grade teacher. She opened…"
545,Elizabeth Warren,"Home care workers deserve higher wages, better benefits, and stronger collective bargaining rights. But the Trump A…"
546,Elizabeth Warren,Murder rates for Native women &amp; girls are horrifyingly high. This is a crisis. On National Day of Awareness for Mis…
547,Elizabeth Warren,My plan to #EndCorruptionNow would stop senior govt officials from leaving &amp; immediately getting paid by firms they…
548,Elizabeth Warren,John Kelly oversaw many of the Trump Admin's most morally repugnant immigration policies. Now he could be making bi…
549,Elizabeth Warren,"Construction workers are some of the toughest people I know, but the back-breaking work means too many get hurt, be…"
550,Elizabeth Warren,Congress may not have the courage yet to pass real gun reforms – but @GabbyGiffords has plenty of courage to spare.…
551,Elizabeth Warren,"The FTC should investigate if hiding Free File is unfair &amp; deceptive, and if the companies colluded to rip off taxp…"
552,Elizabeth Warren,It gets worse: A @propublica report &amp; an investigation by my office found that nearly half of the IRS’s Free File c…
553,Elizabeth Warren,The IRS’s Free File program claims to provide free tax prep services to 70% of taxpayers. But only 3% of eligible t…
554,Elizabeth Warren,The private firms that own &amp; operate military housing are cutting corners to make a profit on the homes of four-sta…
555,Elizabeth Warren,"We must be vigilant about the threat of terrorism, but no one believes that there is a military-only solution in Af…"
556,Elizabeth Warren,The Trump administration owes it to the American people &amp; our service members to define what winning is in Afghanis…
557,Elizabeth Warren,Today I’m reintroducing the US Territorial Relief Act to give US territories like Puerto Rico a route to comprehens…
558,Elizabeth Warren,"Now, post-Maria, Puerto Rico faces a much bigger crisis. Rebuilding efforts in Puerto Rico are still slow, &amp; the de…"
559,Elizabeth Warren,"Puerto Rico was in crisis long before Hurricanes Maria &amp; Irma tore through the island. For years, Puerto Rico has b…"
560,Elizabeth Warren,"On Yom Hashoa, #WeRemember the 6 million Jews and millions of others who were murdered in the Holocaust. We honor t…"
561,Elizabeth Warren,Our military families deserve high-quality housing. I’ve introduced the Military Housing Oversight &amp; Service Member…
562,Elizabeth Warren,The failure of private housing companies to meet basic standards for military housing is unacceptable. My office co…
563,Elizabeth Warren,My friend @maziehirono always speaks truth to power. 🔥 Thanks to @JudiciaryDems for asking the tough questions.
564,Elizabeth Warren,The Attorney General does not swear an oath of loyalty to any one individual. The AG swears an oath of loyalty to t…
565,Elizabeth Warren,Sending my best wishes to Rutland’s own Drew Pescaro &amp; all of the victims of the tragic shooting at UNC Charlotte y…
566,Elizabeth Warren,"Earlier this month, @SenJackReed &amp; I urged the @USGAO to investigate the national security risks posed by climate c…"
567,Elizabeth Warren,This morning I sent a letter to the @DHSOIG requesting an investigation into how @DHSgov obtained surveillance data…
568,Elizabeth Warren,"Today, my friend @AdyBarkan is testifying in the House about why we need #MedicareForAll. He makes a powerful case…"
569,Elizabeth Warren,.@Chase: why aren’t customers saving money?Taxpayers: we lost our jobs/homes/savings but gave you a $25b bailoutW…
570,Elizabeth Warren,"It is not a crime to attend a peaceful rally against this admin’s horrific family separation policy – in fact, I jo…"
571,Elizabeth Warren,Happy to celebrate a big conservation victory: the official designation of the Nashua River system as National Wild…
572,Elizabeth Warren,"Last year, 69 workers in Massachusetts died on the job. On #WorkersMemorialDay, we honor their memory, and the mill…"
573,Elizabeth Warren,"The tragedy at the Chabad of Poway synagogue was an attack on the Jewish community — not just in Poway, but everywh…"
574,Elizabeth Warren,70% of adults who misuse prescription opioids get them from friends or family. I passed a bipartisan bill that lets…
575,Elizabeth Warren,"Today on her birthday, we remember Coretta Scott King, a civil rights hero who dedicated her life to the fight for…"
576,Elizabeth Warren,Great news for Massachusetts families &amp; terrible news for the @NRA! I’m deeply grateful for @MassAGO Maura Healey’s…
577,Elizabeth Warren,My affordable housing bill would help start to close the wealth gap between Black &amp; white families caused by decade…
578,Elizabeth Warren,We cannot ignore the history of housing discrimination in this country &amp; its lasting impact on African American fam…
579,Elizabeth Warren,I’m very glad that a federal judge blocked @realDonaldTrump's unlawful scheme to attack the #TitleX family planning…
580,Elizabeth Warren,I’ve got a plan that would force housing providers to clean up their act. @RepDebHaaland &amp; I are introducing legisl…
581,Elizabeth Warren,"Our military families deserve safe, clean housing. But some are living with mice, mold, or lead paint. Why? Because…"
582,Elizabeth Warren,This is a big win for coastal communities and our environment – but the Trump Admin never should have pushed to exp…
583,Elizabeth Warren,"I’ve spent years fighting back against shady for-profit colleges, &amp; the officials &amp; organizations that enable them…"
584,Elizabeth Warren,Too many Americans are being crushed by student debt. Our government should be investing in creating opportunities…
585,Elizabeth Warren,The first bill I introduced in the Senate was to slash the interest rate on federal student loans to the same deal…
586,Elizabeth Warren,The #2020census must count every single person. Our Constitution demands it. Our democracy requires it. By adding a…
587,Elizabeth Warren,"Student loan debt was the first fight I picked when I got to the Senate – because if we drown our students in debt,…"
588,Elizabeth Warren,Let’s recognize #EarthDay by stating the simple facts:🔬 We believe in science.🏝 We know the climate crisis is hap…
589,Elizabeth Warren,"Long before I ever came within a hundred miles of politics, I was a teacher. I just wanted every kid to get a chanc…"
590,Elizabeth Warren,"Congratulations to @UFCW and the 31,000 @StopandShop workers who are back on the job today after striking to secure…"
591,Elizabeth Warren,"I believe there is God in each and every one of us. I believe the Lord calls on us to act. And that when we do act,…"
592,Elizabeth Warren,"Space Force won’t increase our competitive advantage in space, or make America any safer. It’s just another layer o…"
593,Elizabeth Warren,"When disaster strikes, everyone should get the help they need. But the evidence shows this isn’t always the case.…"
594,Elizabeth Warren,"My oldest brother was career Air Force, so I know how much servicemembers contribute even after they retire – and t…"
595,Elizabeth Warren,The AG is supposed to serve as the country’s top law enforcement officer – someone who stands up for the rule of la…
596,Elizabeth Warren,".@realDonaldTrump’s cruel immigration policies are filling detention centers, many of which are run by private comp…"
597,Elizabeth Warren,"The @BostonGlobe is right: “It’s time to create a government-run TurboTax-like service, provide a return-free optio…"
598,Elizabeth Warren,Congress passed a bipartisan bill to stop US support for Saudi Arabia’s war in Yemen. @realDonaldTrump has just vet…
599,Elizabeth Warren,"Title X provides basic health care services like birth control, cancer screenings, &amp; HIV testing for millions of Am…"
600,Elizabeth Warren,"Thank YOU for leading this fight, @tressiemcphd! We make each other stronger."
601,Elizabeth Warren,"Dr. @tressiemcphd has spent years studying how for-profit colleges prey on the poor, women, &amp; people of color – suc…"
602,Elizabeth Warren,The fact remains: Military student loan borrowers overpaid $100M+ in student loan interest charges because of…
603,Elizabeth Warren,I successfully included a provision in the 2018 @DeptofDefense budget authorization to automate service members' st…
604,Elizabeth Warren,Active duty service members in war zones are supposed to be exempt from paying any interest on their federal studen…
605,Elizabeth Warren,David Bernhardt should have never been confirmed to lead @Interior with a slew of outstanding ethics complaints. I'…
606,Elizabeth Warren,"Months ago, I called for an investigation into David Bernhardt's work at @Interior to weaken important water and wi…"
607,Elizabeth Warren,"That means if you paid one dollar in taxes on #TaxDay, you paid more than Amazon, Chevron, and Eli Lilly – combined…"
608,Elizabeth Warren,Corporations spent millions of dollars and sent armies of lobbyists to push for the #GOPTaxScam. The result? A tax…
609,Elizabeth Warren,"Over the last 60 years, corporations have paid less and less in taxes, while working families foot the bill for cri…"
610,Elizabeth Warren,"Today we remember the victims of the #BostonMarathon tragedy, &amp; we honor them with a new Boston tradition:…"
611,Elizabeth Warren,"Happy Patriots’ Day, Massachusetts – and good luck to everyone running in the #BostonMarathon! Our Commonwealth &amp; o…"
612,Elizabeth Warren,"My bill would let millions of Americans simply sign and return a pre-filled tax form, and require the IRS to create…"
613,Elizabeth Warren,"Every year, taxpayers waste too much time and money on tax preparation. And low-income and minority taxpayers are h…"
614,Elizabeth Warren,Filing your taxes is complicated and expensive. But it doesn’t have to be that way. Congress should pass my Tax Fil…
615,Elizabeth Warren,"31k New England @StopandShop workers just went on strike for a contract that provides fair wages, good benefits, &amp;…"
616,Elizabeth Warren,"I can’t believe it took you 3 hours and 15 minutes to learn Rule #1, @stevenmnuchin1: don’t tell @RepMaxineWaters h…"
617,Elizabeth Warren,"Health care is a basic human right, &amp; we fight for basic human rights. I'm happy to once again co-sponsor…"
618,Elizabeth Warren,"Cities like Boston &amp; Framingham are tackling the housing crisis head-on, but the federal govt must do more to help…"
619,Elizabeth Warren,"The American people need to see the FULL report, Mr. Barr."
620,Elizabeth Warren,Wyrick helped grease the skids for Big Oil when he worked for Pruitt back in Oklahoma. And his *very brief* experie…
621,Elizabeth Warren,Remember how former @EPA Secretary Scott Pruitt was forced to resign after umpteen ethics scandals? Well now his pr…
622,Elizabeth Warren,"MA has led the country in protecting &amp; promoting equality, from marriage equality to transgender rights. I’m proud…"
623,Elizabeth Warren,I’m calling on the @DeptofDefense to explain the discrepancy. Our troops deserve better than to be used as politica…
624,Elizabeth Warren,The mission’s only objective seemed to be using the military for @realDonaldTrump’s political gain. DOD officials c…
625,Elizabeth Warren,"When @realDonaldTrump sent thousands of troops to our southern border, I questioned the timing (just before the mid…"
626,Elizabeth Warren,The fact that @realDonaldTrump fired the @SecretService director at the same time the Mar-a-Lago news broke raises…
627,Elizabeth Warren,"According to news reports, the March security breach at Mar-a-Lago was more serious than initially reported. But wh…"
628,Elizabeth Warren,"Last week, I requested that the @DHSgov IG review the vetting process used to protect the President from national s…"
629,Elizabeth Warren,The Merrimack Valley pipeline explosions could have been completely avoided if @ColumbiaGasMA executives had valued…
630,Elizabeth Warren,"Salem’s @MayorDriscoll is fighting hard for affordable housing, but the federal government needs to be a strong par…"
631,Elizabeth Warren,.@SecNielsen separated mamas from their babies and locked little children in cages.I’m not sorry to see her go. I…
632,Elizabeth Warren,"Student loan companies routinely deceive teachers, first responders, &amp; other public service workers about their eli…"
633,Elizabeth Warren,"Housing costs are a real obstacle to families in MA &amp; across the country, &amp; we can’t fix it by nibbling at the edge…"
634,Elizabeth Warren,"I’m glad @WellsFargo is starting to buckle under pressure. But given the bank's history of scamming students, they…"
635,Elizabeth Warren,"UPDATE: After I demanded answers from @WellsFargo about the exorbitant fees they've been charging college students,…"
636,Elizabeth Warren,"For years, the US has been enabling Saudi Arabia’s war in Yemen. I was an early co-sponsor of legislation to end ou…"
637,Elizabeth Warren,"Following troubling reports of security breaches &amp; easy access to @realDonaldTrump at Mar-a-Lago, @RepStephenLynch…"
638,Elizabeth Warren,"In 2017, I asked @USGAO to investigate whether @realDonaldTrump has followed protocol for handling secure matters a…"
639,Elizabeth Warren,David Bernhardt has spent his career working to pollute our environment for corporate profits. He’s on the side of…
640,Elizabeth Warren,My plan to #EndCorruptionNow would stop walking conflicts of interest like David Bernhardt from running the same ag…
641,Elizabeth Warren,That’s not all. A lawsuit alleges that Bernhardt’s ex oil and gas clients “began receiving sudden and dramatic wind…
642,Elizabeth Warren,"I’ve already called for an investigation into David Bernhardt’s actions at @Interior. As Acting Secretary, he worke…"
643,Elizabeth Warren,The Senate Energy Committee just voted to advance David Bernhardt’s nomination to run @Interior – despite mountains…
644,Elizabeth Warren,Wishing my very best to @SenatorBennet as he fights cancer with the same toughness that he fights for Colorado fami…
645,Elizabeth Warren,"We’re reintroducing the Dignity for Incarcerated Women Act to expand the tools, resources, &amp; services that incarcer…"
646,Elizabeth Warren,"After we introduced the Dignity for Incarcerated Women Act in 2017, the Federal Bureau of Prisons began offering fr…"
647,Elizabeth Warren,"Since the 1980s, the number of incarcerated women has risen more than 700%. But our federal prison system hasn’t ke…"
648,Elizabeth Warren,Cadet Nurses just like Betty stepped up to serve our country. Now it's time for Congress to step up and provide the…
649,Elizabeth Warren,"Betty Beecher was one of 120,000 incredible women who served as Cadet Nurses during WWII. Last year, I talked with…"
650,Elizabeth Warren,I’m also reintroducing the Ending Too Big to Jail Act to hold big bank executives accountable when the banks they l…
651,Elizabeth Warren,"Today I’m introducing the Corporate Executive Accountability Act, which would hold execs of giant corporations crim…"
652,Elizabeth Warren,"When big Wall Street banks &amp; giant corporations cheat their customers &amp; break the law, they pay a fine, consider it…"
653,Elizabeth Warren,Investing in universal pre-K pays off for our children &amp; our communities. I’m proud of Mayor @marty_walsh for his l…
654,Elizabeth Warren,"Women – ALL women – should be paid the same as men for doing the same work. We'll keep fighting until that happens,…"
655,Elizabeth Warren,"Whether you’re rich or poor, black or white – whether you live in Springfield, Massachusetts or Springfield, Missou…"
656,Elizabeth Warren,I’m grateful that our MA leaders stepped up quickly to address this administration’s reckless threats to #TitleX. B…
657,Elizabeth Warren,"Transgender people #WontBeErased by violence, fear, or prejudice. We will fight with you for equality – on…"
658,Elizabeth Warren,"Secretary @BetsyDeVosED is blocking 140,000 students who were ripped off by her friends at shady for-profit college…"
659,Elizabeth Warren,"I’m glad Tim Sloan got canned, but let’s be clear: if he broke the law, he should go to jail like anyone else. My E…"
660,Elizabeth Warren,I kept pushing the Fed to maintain the growth cap on @WellsFargo until Tim Sloan was gone. @SenSherrodBrown and I t…
661,Elizabeth Warren,"But @WellsFargo kept getting caught cheating – on mortgages, car loans, money laundering, and loans to service-memb…"
662,Elizabeth Warren,That growth cap gave the Fed leverage to force @WellsFargo to reform – because investors don’t like companies that…
663,Elizabeth Warren,"I also pushed Janet Yellen to take more aggressive action. She listened. In her final act as Fed Chair, she capped…"
664,Elizabeth Warren,"Tim Sloan was supposed to fix @WellsFargo’s problems. But how could he, when he’d been the former CEO John Stump’s…"
665,Elizabeth Warren,Tim Sloan was part of @WellsFargo’s senior leadership during the fake accounts scam – which he got rich off of and…
666,Elizabeth Warren,The last thing we should be doing is giving Saudi Arabia the tools to make a nuclear bomb. That’s why we have a law…
667,Elizabeth Warren,.@realDonaldTrump is running the most morally bankrupt administration in American history. It's time to restore tru…
668,Elizabeth Warren,Members of @realDonaldTrump’s Mar-a-lago club shouldn’t be able to worm their way into running the VA without any p…
669,Elizabeth Warren,The government of Saudi Arabia shouldn’t be able to influence public officials by renting out 500 rooms at…
670,Elizabeth Warren,Companies shouldn’t be able to grease the skids by spending money at @realDonaldTrump’s properties. But earlier thi…
671,Elizabeth Warren,But Congress didn't pass the Presidential Conflicts of Interest Act. And @realDonaldTrump didn't divest or disclose…
672,Elizabeth Warren,I first introduced the Presidential Conflicts of Interest Act a few weeks before @realDonaldTrump was sworn into of…
673,Elizabeth Warren,"We don’t know just how vulnerable @realDonaldTrump may be to financial blackmail, or how much he may be profiting o…"
674,Elizabeth Warren,"Following the financial crisis, Congress passed my bill to cap pay raises for executives at @FannieMae &amp;…"
675,Elizabeth Warren,"We believe in investing in opportunities for ALL of our kids. No exceptions, @BetsyDeVosED."
676,Elizabeth Warren,This is what happens when you let a lobbyist waltz through the revolving door &amp; into the @Interior Dept. David Bern…
677,Elizabeth Warren,The @USGAO also makes it clear that the @CFPB &amp; @FTC need to do their job: hold credit reporting agencies like Equi…
678,Elizabeth Warren,"The @USGAO warned that credit reporting agencies like Equifax pose ""higher risks to consumers"" because of the way t…"
679,Elizabeth Warren,"Days after Equifax announced its massive data breach, @RepCummings &amp; I requested that @USGAO investigate the role &amp;…"
680,Elizabeth Warren,"Heading to the Senate floor to state a simple scientific fact: climate change is a global crisis, not a political g…"
681,Elizabeth Warren,I’ll say it for the zillionth time: We will not let the Trump administration rip health care away from millions of…
682,Elizabeth Warren,My friend @SenatorTomUdall fights from the heart every day to strengthen our democracy and build a stronger future…
683,Elizabeth Warren,"Under CEO Tim Sloan’s watch, @WellsFargo has failed to compensate customers harmed by their illegal auto-lending pr…"
684,Elizabeth Warren,.@RepStephenLynch is right: @WellsFargo cheated its customers &amp; broke the law. CEO Tim Sloan should be fired – but…
685,Elizabeth Warren,"Non-compete agreements rig the system against workers. They reduce bargaining power, stifle competition, and hurt w…"
686,Elizabeth Warren,"When I heard reports that @ActingSecDef Patrick Shanahan may have worked to promote his former employer @Boeing, I…"
687,Elizabeth Warren,The Trump administration’s Title X gag rule is an attack on basic health care for millions of women and men. I’m ur…
688,Elizabeth Warren,Anti-Semitism has no place in Massachusetts or anywhere else in this country. I join with the people of Fall River…
689,Elizabeth Warren,The @DeptofDefense already has a huge budget – and now it’s using a gimmick to request $165 billion more than the a…
690,Elizabeth Warren,"Last year, I talked to @TheRevAl about my plan to take the first step to address the racial wealth gap and decades…"
691,Elizabeth Warren,My Anti-Corruption Act would ban Americans from getting paid to lobby for foreign governments – period. If foreign…
692,Elizabeth Warren,A majority of Americans agree: the tippy-top 0.1% of the wealthy should pay their fair share so we can start to reb…
693,Elizabeth Warren,Our affordable housing bill has the support of Holyoke Mayor @AlexBMorse &amp; mayors all across Massachusetts &amp; the US…
694,Elizabeth Warren,My heart goes out to our neighbors in East Boston dealing with a terrifying fire this evening. We’re all grateful f…
695,Elizabeth Warren,"A few years ago, I got a stack of letters from MA middle schoolers telling me how worried they were about our plane…"
696,Elizabeth Warren,Bigotry and hate have no place in this country or anywhere around the world. We believe that all people have the ri…
697,Elizabeth Warren,"Last month, I told @federalreserve Chair Powell that he needs to hear from workers &amp; consumers before approving the…"
698,Elizabeth Warren,We have real emergencies in this country that our govt needs to address. Gun violence. Climate change. The opioid e…
